Gene	su001	su002	su003	su004	su005	su006	su007	su008	su009	su010	su012
NXT2	0.177547359611765	0.235216612635717	0.39733383780767	0.404460737274195	0.457994421017242	0.585701694252746	0.113201027110281	0.289986938830827	0.118559296123888	0.165478834889127	0.214691318907352
ACSL4	0.415027440102142	0.393572170841384	0.629395343335088	0.473220404403934	0.571912774952126	0.832242397293817	0.433065455683005	0.47045818939238	0.48913439023856	0.302613665206947	0.382696753658442
TMEM164	0.0496137489043868	0.0295734702783152	0.144227302988325	0.10921035433767	0.122420010039828	0.123342435135358	0.0642164019858673	0.105664394403595	0.0588500146450279	0.0474876246264616	0.0883138692192595
AMMECR1	0.215846170013257	0.147522552425966	0.126043126515372	0.160838642212274	0.189193998640455	0.201612841559542	0.140351534988342	0.143449012717278	0.135637462503934	0.0962793117060675	0.13398982723796
PAK3	0.0169763305668299	0	0.0372263500934496	0.0271441414099788	0.0117070870816946	0.0336780265358227	0.0815675962872454	0.0400737069044271	0.0329956427520971	0	0.0194413520750537
ALG13	0.745768584388154	0.542337130439618	0.659288137721771	0.871573352397355	0.735815895163444	0.458013394797962	0.654867898306993	0.575315780380343	0.680190352691002	0.643749627285692	0.584679462034703
AMOT	0.00560091602625494	0	0.053951880072801	0.0198316372069038	0.00767279727232084	0.0669193162914158	0.0130308765832687	0.0375622880953722	0.00655946986224381	0	0.00447976135997295
WDR44	0.32726247262595	0.216596083241864	0.272962460350809	0.316427268781497	0.313269958240166	0.20887697292727	0.29519712771039	0.375338800169602	0.300433294642239	0.31242962462577	0.301814788222491
DOCK11	0.351034285889226	0.236730104824448	0.0790750970422721	0.305370431705273	0.31549660977394	0.198605677611385	0.26098123224095	0.30686900757277	0.332063980535168	0.243489529771043	0.349182201813033
LONRF3	0.0223351224210193	0.0534943255276533	0.0531778865011271	0.106014033998808	0.0872907311668272	0.03395433151784	0.0716890242832292	0.0709820725859374	0.0193759057016984	0	0.0645945829874923
PGRMC1	0.515952254130584	0.995547515852735	2.08294239146499	1.07492987375767	1.17645320533028	1.23125595133035	0.963330030632844	1.14954298470274	0.780810897600493	0.775293634931674	0.586354584955301
SLC25A43	0.336613462012616	0.213119609825549	0.313601756534698	0.153581621782495	0.244888796576201	0.252804037019013	0.197902685571727	0.218061429949063	0.118175799365077	0.0705335027680695	0.118335112725897
SLC25A5	4.00936414927685	4.4577764714472	5.19237292049085	4.39508046568873	4.60779908552915	4.59683486913506	4.48227540804269	5.29917620778575	4.79016647283172	4.10376480580031	4.25158996811365
CXorf56	0.292488143490939	0.0782301586453488	0.338777194928212	0.285433782350602	0.306502101349388	0.221327850312967	0.221881187116583	0.231536055842577	0.294255753217057	0.208161699675481	0.229822449031689
UBE2A	1.98453706202064	2.03260362917148	1.89947045861095	1.98058463023088	2.41554426019432	1.6871756403647	1.93119510814565	1.85602631300892	2.02326310416421	2.24025286605705	1.99863621132841
NKRF	0.233134373563523	0.216801480505177	0.172580244229845	0.108998424893983	0.114546228862843	0.398760596051618	0.256730560545623	0.259504551514149	0.0978545098976353	0.0550711803553289	0.114975254555434
SEPT6	2.11650169470268	1.47590215382433	0.683161068634484	1.63561039370872	1.87837968647564	1.71333684117005	1.7514152661602	1.68979724386202	2.30777561285465	2.07038929320511	2.52234445693729
RPL39	9.42436055511339	8.59911472482776	9.36837252776425	8.90229056544639	8.64119671985355	7.87715965531381	8.87756527263488	9.00008220218812	8.79911262825195	9.03644742081347	9.29461823602541
UPF3B	1.04552908839094	1.12452018189022	1.05906918970937	1.07985193508636	1.12091984279539	0.95703500132627	0.743087494288131	0.876690303438113	1.1764313750392	0.769406552595718	1.02705988997473
RNF113A	1.32261566276277	0.951342199809463	0.769160266135847	0.936368341311623	1.10811073003766	0.901307530494365	0.91189801054563	1.22915633238063	1.27708585281851	1.06067142818605	1.25566929323654
NDUFA1	4.34157292577036	4.26849619806322	4.24114132634794	4.66061501341744	5.11388989950152	3.86193560330026	3.4723853164025	4.23609386229711	4.78848890378442	4.38380098827062	4.57262231676025
NKAP	0.606502613593758	0.259396896243954	0.549728401829816	0.509545898355483	0.661012448702425	0.511345370774753	0.401113900601253	0.365959323506795	0.664655169030364	0.495735894831798	0.552593663303056
RHOXF1	0.0131160483793437	0	0	0	0.00463343305882971	0.00446262332691327	0	0.00747000838697038	0.0070755154920096	0	0.040282045180903
LINC01402	0.00668482144555564	0	0	0	0.00369906874720804	0.00242253386512174	0	0	0	0	0.0144898491303031
ZBTB33	0.200062935958768	0.109533021928659	0.297192135277513	0.199788204096197	0.197038644480208	0.159158006448231	0.131983195215104	0.153635108624423	0.14307683545482	0.107169652568332	0.170133751522798
LAMP2	0.499615794181585	0.514170571098556	1.1338967551465	0.703078501942427	0.70955818963064	0.726208284776235	0.533773655817253	0.729713990867154	0.552980285859051	0.497343923130419	0.568131491722318
CUL4B	0.181766810182159	0.0962808475467291	0.250165769231436	0.215240440703192	0.256627625335615	0.297558871706795	0.175329527518098	0.198601426142132	0.135462994204379	0.222720231730059	0.239573839785734
MCTS1	1.01544043637665	0.657930453003978	0.936326262451142	0.53039452637367	0.877024480471327	0.859952661393038	0.512765214216974	0.726638710898013	0.48625458730464	0.351853101374958	0.535415197076901
C1GALT1C1	0.459393555166502	0.22146408064511	0.337569874584193	0.314569186458335	0.430493743295942	0.473122263431973	0.310110663726202	0.299632296941854	0.447289365133179	0.440978576717745	0.590327298537849
GLUD2	0.0212429734662589	0	0.0291354373003688	0.00873630519073835	0.0213143184447385	0.0166512218462014	0.0683254974339525	0.0670341792434992	0.0320416716431093	0.102383380514237	0.0553733235241757
THOC2	0.845452691731972	0.70937816904098	0.752502898796878	0.660053347377089	0.686327245120296	0.648767150608541	0.594125589085126	0.664424677742312	0.602248906939912	0.526486174528201	0.551495075022949
XIAP	0.537857032396022	0.287380600320318	0.371187904578783	0.3611109650918	0.446029343491406	0.396237458902208	0.31039129377522	0.357871367218985	0.27894662396486	0.247211380492322	0.291521006192302
STAG2	1.04619293282783	0.910667055636066	1.06058337259032	1.23765043995303	1.07993776198425	0.791119988948752	0.906698932842822	0.978423579258457	1.03821295236936	1.10139127135514	0.994223359468975
SH2D1A	1.09338726911124	1.2524079541068	0.397669914860048	1.30680542576631	1.06518450164913	0.851319144970659	1.48070918505933	1.35556265602536	2.2472425560802	1.45452596224217	1.84928608127039
TENM1	0.00128302450467854	0	0	0	0.001365749910557	0.00271903985352392	0.00819971416693783	0.00704276559038092	0.00356068331355789	0	0
XPNPEP2	0.00523815476849174	0	0.0119636465970237	0.0286649122345856	0.026811163787476	0.0085091170922164	0.0179751594047275	0.0089611008953438	0.00351204696649786	0	0
SASH3	1.23364441502316	1.08671602035239	0.322140560702287	0.687874143808517	1.49859878743221	0.810819757629756	0.493610608831461	0.963233646384915	1.45422720923254	2.09089475437913	1.16339820870537
ZDHHC9	0.0546391400567739	0.0670678845431396	0.23235856865558	0.138698118046458	0.129410859936864	0.233520328654829	0.166767498486854	0.103519925464869	0.0655553494060724	0.0664733453013186	0.0528829784450324
UTP14A	0.347761776264076	0.20247416864153	0.430560207029807	0.270306939240684	0.299039326791393	0.302800476964485	0.257925111728265	0.245023841012267	0.275240718461425	0.222777377555943	0.235711760508044
BCORL1	0.0477467538332503	0.0431762665727533	0.174210440390709	0.071102505992927	0.0677792419079143	0.0891471604875939	0.0964190693775791	0.0748231165069107	0.0816431329812073	0.0864474955977287	0.0920306239161459
ELF4	0.212482835353783	0.223180838197576	0.313520880017714	0.239568752124177	0.447843238628775	0.201295067621681	0.205323233243183	0.353393175431868	0.224965174228389	0.308864273634671	0.309232565111924
AIFM1	0.345583231354342	0.164178875157788	0.31023750138785	0.297819379714848	0.388493026509455	0.365210233011671	0.191852030789631	0.240494306591095	0.337387484076374	0.260675663391011	0.491091506384236
RAB33A	0.366087391710918	0.413094643449153	0.172548376936659	0.299986710669798	0.476310705624054	0.407130547416048	0.169825580521762	0.396973464235769	0.46057583461815	0.42178696696017	0.446593363145564
ZNF280C	0.102131216486123	0.0694457040925717	0.0519932117667531	0.107860442926257	0.0962055072370014	0.0598982766255857	0.0726178274628146	0.0806624977830868	0.099183931172545	0.0254909000330538	0.12881701038756
SLC25A14	0.137250921559824	0.127603046628345	0.233582444106951	0.132312050375327	0.249141625017377	0.246681855760673	0.0672093830047856	0.17001788862724	0.137586636906336	0.134847842580502	0.165346006394852
RBMX2	0.746820702642393	0.347517610383952	0.829415567823629	0.720122453021352	0.81050962480654	0.598978753849632	0.519906383538967	0.47276938832476	0.65246180629228	0.500200138375002	0.723227482138376
ENOX2	0.187855330893754	0.0970223854812023	0.12430556976078	0.173262900165332	0.17110329044999	0.140975487245761	0.105097275855466	0.132551467470718	0.131988265266408	0.0612933703686121	0.13793833007598
STK26	0.416761720983697	0.49708155753465	0.402984016553031	0.550985512399778	0.417104995895602	0.221531839179212	0.416750967596355	0.525529628010551	0.437353771439683	0.344607827733164	0.316175825189187
RAP2C	0.640033576296647	0.608614537201887	0.492605428737957	0.602486074540655	0.65103992653015	0.490258890657957	0.524990219901405	0.700504028938712	0.610173786824741	0.498883723780167	0.403860635023913
RAP2C-AS1	0.0225290565558201	0	0.0542116921048438	0.022531965971514	0.0127635661361877	0.0322458620302885	0.0306500676011698	0.0401296251386339	0.00478364611080013	0	0.0157701893783683
MBNL3	0.108353674087651	0.0824419078104992	0.0524636218423554	0.0687247730082948	0.0501406934257469	0.0492968050125396	0.0425321670326354	0.0980009516344004	0.0579194626545949	0.0343322021042406	0.0299249521245735
PHF6	0.628088385363184	0.177966511906788	0.314372155348149	0.314847670208923	0.309368382377276	0.368401191930628	0.28790645496217	0.271171475279102	0.18999064734018	0.229032141353865	0.315648328213293
HPRT1	1.8256765247245	1.21719179727642	1.34987537395268	1.22488391919896	1.43071826613741	1.28012105628711	1.48416095418002	1.23080973258925	1.30912373507236	1.10332165492268	1.78161810818975
FAM122B	0.291886179856851	0.297022506845012	0.242854973248898	0.240832561038114	0.320771853834132	0.29831738341759	0.270689129652176	0.35416447024845	0.26918493184552	0.136741508917688	0.357519844081753
FAM122C	0.130986710139147	0.247192027681139	0.0445132316956813	0.145825108926496	0.13014735491599	0.0681220500370294	0.16125785549771	0.13885865219948	0.130600817659746	0.0630430736245451	0.0850586406748908
MOSPD1	0.209682294624665	0.341342266786916	0.560927938548088	0.291478371890594	0.398018885830406	0.379427032951347	0.181145131243065	0.256935844099269	0.308908414882216	0.231504351603918	0.226793731465354
ZNF75D	0.110530347858581	0.0961363848099602	0.0528255053059926	0.107497343916436	0.112374831617808	0.0944337004523317	0.057690816954002	0.108426677088265	0.0980999249125332	0.0277803544443388	0.107226019915936
ZNF449	0.0402192757281233	0	0.0489689768206686	0.0110327022290752	0.0274528640695301	0.0361784273114045	0.025582231453198	0.0332834112049925	0.0305560960533804	0.0187979304370793	0.0464708961529984
MMGT1	0.638062900683303	0.359941964626555	0.839003408282736	0.572542753654292	0.68239678231671	0.671112477158049	0.68720990379347	0.558791805890799	0.565625671329487	0.733507355106999	0.794892816864328
SLC9A6	0.149521645827714	0.188828329440902	0.313898806763663	0.183607935262688	0.152048157926563	0.154945823802532	0.20788069503412	0.116231276685218	0.152938117250749	0.141578260200334	0.288959795693477
FHL1	0.0779238967237809	0.168228298588905	0.695621540590792	0.321113013772629	0.20996519620246	0.182547752076494	0.25153672472729	0.153905222373688	0.0896667116343277	0.0831456581782301	0.0566383883865507
MAP7D3	0.233313381384212	0.198674376125356	0.156533459013633	0.13181856105885	0.167263576670844	0.099304059190653	0.165495071310891	0.131845163719496	0.178796840790058	0.140144849325897	0.155621689382166
HTATSF1	0.791918731551655	0.785928349224093	0.961896883066656	0.864274087919485	1.02247069783907	0.962191012411827	0.789673057135483	0.743088512998367	0.935517956024171	0.884228712588237	0.979092414403641
CD40LG	0.3160637644316	0.631460250352746	0.182646215329567	0.647578220605917	0.406540446149775	0.706491543971419	1.18105033501099	0.458905755061008	0.361038358557661	0.422613799967363	1.01171466194731
ARHGEF6	0.296260996713803	0.391761388635706	0.142437073982136	0.427501424500866	0.449095503944988	0.32828589540723	0.235820655439883	0.353625598689889	0.330825556286153	0.400677634314616	0.434009583024916
RBMX	1.60844562627725	1.13482164682638	1.99824342464181	1.67143025260404	2.01727028359497	1.37640027118132	1.16144638542635	1.89385150249513	1.67242907661484	1.71152039858572	1.23922832734627
ATP11C	0.181275963820938	0.0675903153662347	0.176358223615504	0.135025661359841	0.170633414031842	0.150134981066847	0.140599038504166	0.140200314547155	0.129362056918751	0.151340088926413	0.120604582822888
LDOC1	0.200677506141741	0.209848579183679	0.562952003625769	0.321077933270737	0.361080843776404	0.29276769803919	0.180677954825404	0.200300504315883	0.131512358215329	0.143003832094726	0.277673954884356
FMR1	0.207298833535666	0.162262749600035	0.304470171919973	0.231734049264797	0.23815449528799	0.212971518124603	0.152512276395105	0.276473285207358	0.228128456565658	0.273992062055165	0.209535719926071
IDS	1.87834450085922	1.96018756785837	1.0092612499112	1.59087660121949	1.96567056928636	1.19393303581834	1.88489590730182	2.16381362301249	2.36846350389338	2.51989550697897	2.17448855857942
LINC00893	0.0470700455774709	0.0710725502172526	0.0427951731781286	0.0516933173876832	0.063514433532612	0.0606812371105976	0.0497707431131015	0.0951458341493297	0.0412024398127348	0.0245425151886148	0.03650202225466
CXorf40A	0.219468262518113	0.227671008498809	0.216139089475813	0.366404355093375	0.332355777554545	0.205558769761698	0.20147923473924	0.354202784326134	0.385564772158937	0.142645121483187	0.271978839550753
TMEM185A	0.292625798295415	0.222665222573999	0.212503600120238	0.300811711274632	0.325527769193634	0.243072184155134	0.226247107498605	0.313145349138574	0.324162721310637	0.343998655942553	0.328211639507584
CXorf40B	0.556617190409937	0.630368025395069	0.505927638335085	0.638684592570778	0.806582575393732	0.550678051979681	0.446613839584074	0.625360655141827	0.815856688005955	0.437836132352627	0.615575115477402
MAMLD1	0.044033798084829	0.0318992151837837	0.113900736170728	0.101914830420298	0.13573687450902	0.0501320864241222	0.0955388025862455	0.102643088725851	0.0753495232733805	0.0250856324138663	0.0287146000488762
MTM1	0.232161066456759	0.193128124331225	0.333156550486146	0.177082028831956	0.228122497514749	0.199433993047554	0.184455275286318	0.273722202498649	0.168742124640093	0.10307958181215	0.227636766555179
MTMR1	0.0586288687167806	0.0960210896543936	0.144383849723604	0.0848826022804942	0.0863143503821094	0.0651038534953361	0.035320255546474	0.081782443859602	0.0536670985742248	0.0573878739372991	0.0550667860197177
CD99L2	0.0850463589868585	0.108346597986171	0.105831078449192	0.157082999612303	0.157796989662462	0.153536310581357	0.103399761323697	0.0925659238654541	0.105340232124692	0.0837563327225671	0.0850888980602243
HMGB3	0.101293775838576	0.211817307022726	0.850256564243347	0.295711493357868	0.473840833385361	0.291106736269303	0.254089450602226	0.347415820335832	0.21378075121377	0.142175749945902	0.072499675340425
VMA21	0.671949614711436	0.569554087521338	0.638751620097483	0.670759101869665	0.966848263230891	0.593451687376308	0.588780294890358	0.730066888348495	0.654261929489338	0.547491270751368	0.64998676957933
CETN2	0.181465850601049	0.246546088958445	0.720509636554055	0.23830112592031	0.335824948250099	0.294911255591484	0.18466843562819	0.229831325262991	0.243763566168403	0.188131929856741	0.233250413153282
NSDHL	0.223840365913737	0.114314211095213	0.32762202032158	0.197640803856505	0.274838730099481	0.201092368979461	0.17005030067425	0.220938941033462	0.292434005691197	0.236345139527593	0.316581434978574
PNMA5	0.0676574640420873	0	0	0	0.0364413383729753	0.0141574138179266	0	0.0215207842167088	0.00581234484944553	0	0.0196026810033796
ZNF275	0.0678719220464624	0.0227951954621347	0.0412440623137151	0.0959421320470679	0.10520345566275	0.0893790336647469	0.0652893460850064	0.0493396268715605	0.0595699862704864	0.0661185212247953	0.0659733083028738
HAUS7	0.0151697134527507	0.0316624398108954	0.126163893361223	0.0236761086456013	0.0283879736036198	0.159375622348962	0.0312906574669752	0.0355982625239415	0.0109152918634441	0	0.0091564150648323
FAM58A	0.225000272318781	0.206769044309865	0.309060650121311	0.396970466704738	0.551852812921699	0.287595798003625	0.240469283930507	0.214172993784716	0.371584578165242	0.214897433725157	0.426059615251274
BCAP31	2.11706816719147	1.86397322978222	2.5041614579487	1.83673281689813	2.26208791073187	2.16867152312225	1.85569019768044	2.00632032537119	2.06855113861158	1.70255870076607	2.34711537839576
ABCD1	0.0255039552496655	0.0332507466284686	0.0855231350872725	0.131494928913747	0.226922180650558	0.0720246238130796	0.0600756554744554	0.104790064272269	0.0621311734211598	0.0473041440249073	0.0575908295666787
IDH3G	0.798461022182357	0.91868504255705	0.819901255919409	0.843098112596508	1.16915170102824	0.940753151908023	0.578384551923597	1.07969444994325	0.792617863549158	0.774799184021673	0.952839549646793
SSR4	3.45807669950359	2.98013520675769	2.91640302304191	3.38515546077577	3.79433334192981	4.23286351100703	3.28809981673585	3.32346057190574	3.65041964737973	3.54874684339973	3.58526777022252
ARHGAP4	0.969801800887623	0.734217317228298	0.251285563915072	0.715162458785264	0.75286660351894	0.569882499051423	0.530606938692167	1.02083425346076	0.776811487950678	0.635930538027242	0.800933645818381
NAA10	0.395774836248675	0.469218349518334	0.458804352717819	0.546667185770879	0.541184065201686	0.49177829900913	0.449401474171172	0.603320643218958	0.516112460414138	0.742235268660631	0.912543193143812
RENBP	0.203135497601296	0.191551163117272	0.107957653394982	0.180153675409148	0.130044073270154	0.107089197657522	0.084314557030865	0.110357553415761	0.0790938245300072	0.0483558008313577	0.0978513362548037
HCFC1	0.241935969564318	0.26466666719858	0.262802199583186	0.318217477287374	0.377043704330516	0.273648757947468	0.230890014229644	0.304193419139054	0.334380951382214	0.264927355185817	0.375529995696018
TMEM187	0.148154353047756	0.178798586327984	0.109342962021395	0.10733966849271	0.216185922095091	0.140521950735829	0.0756676453479012	0.0758950316596263	0.127778632937785	0.0480055425978394	0.172137186092594
IRAK1	0.256003825855452	0.150103890122084	0.238774328724139	0.356809777561979	0.440875127020638	0.200175708970075	0.194397366096882	0.240410060215277	0.313790764786701	0.215531814220425	0.172482629349478
MECP2	0.722612288251821	0.819369342857908	0.414666747241116	0.783835049969602	0.679384532198166	0.424619751578399	0.914759671941738	0.811837220240122	0.928213330323952	0.845558097316915	0.810698764659869
TKTL1	0.0561329945912782	0	0.0735012438234647	0.0812118291544382	0.077446978505158	0.0111096661626002	0.0412997904059494	0.0156841085594805	0.0578678116629052	0.0218977315325985	0.0164986936788607
FLNA	1.74689773407367	1.91574135474093	2.18424549149269	1.99135065027865	2.16608822186209	1.67739283489715	2.02381883007059	1.94005518904981	2.75974815538524	2.88250486563025	2.28295247372246
EMD	4.21467068723135	4.41848290060523	3.37865528770691	3.83768355125104	3.65952714147547	2.70181786057399	4.48844397915782	4.05807230416007	4.79425239189368	4.04197885492355	3.32655752036676
RPL10	8.59323593921495	8.15269290073934	8.48521799528218	8.35382323226474	8.30679645722117	8.02756045705669	8.38696581997346	8.31498390571007	8.32393774283467	8.09483767726501	8.51309993146664
DNASE1L1	0.0841944638031832	0.0912241729730158	0.0586915959881587	0.143003605092433	0.145171099394864	0.111637490900645	0.0749847260639645	0.134226197376803	0.0542134474139522	0.047522144102492	0.034431477851719
TAZ	0.451886338998146	0.397663636552129	0.355970775890258	0.411925391469363	0.491733694045906	0.457185116656655	0.276429183146198	0.515879735392136	0.334007719061573	0.373683569687984	0.494679877439745
CH17-340M24.3	0.089822869039914	0.0719363693177659	0.212872121279333	0.14233969399404	0.226136435046281	0.22614601880715	0.0480019929702964	0.140555073180095	0.0819564806843901	0	0.10178110953267
ATP6AP1	0.788915514610664	0.905196912000776	0.946428361859969	1.03199681161746	1.12687810338812	1.00421051516082	0.825517807129362	1.02813717289667	1.22737895577944	1.16776079542646	1.2938276151112
GDI1	1.31331050267718	1.09764496602936	1.23590919353589	1.0708931295822	1.08287172138608	1.29596975970214	1.2456716669708	1.23451014674908	1.33967863167619	1.00702912908981	1.60431962440137
FAM50A	0.986657527248846	1.32885184735816	0.574614051861795	1.1628548968511	1.11518223537274	0.910747622091684	0.650629908456348	1.29407552553706	1.6774295590111	1.63745875512098	1.35856586764174
PLXNA3	0.123244664035552	0.0953703338385706	0.099758355096256	0.107027880590027	0.101428329289575	0.0994442478506946	0.107720552742057	0.0886406665557819	0.0844039812311978	0.116182451143622	0.120923688407299
LAGE3	1.3042166749204	1.78766243349709	1.83994697355174	1.59921818145601	2.29371672021761	1.61863128276608	1.02946520459371	1.63668862727545	1.83159506692897	1.40207101593186	1.90457154535045
UBL4A	0.342923814110606	0.407015619101523	0.229180256062544	0.274250868037694	0.491582501479891	0.341005888000887	0.254056154685643	0.309200870366594	0.405394195204383	0.40344166161671	0.505615329021394
SLC10A3	0.363730891743449	1.15618908307534	0.583936598046874	0.767520841545931	1.02687978530255	0.52195708923497	1.04978344197851	0.937272508659388	1.15810427131497	0.879657578107457	0.935800010392145
FAM3A	0.393700671664515	0.238085608975482	0.384957988689155	0.297729275308751	0.336818855220272	0.401812939932742	0.236585970563381	0.406898012674296	0.347634625000809	0.163697470438877	0.312982050469477
G6PD	0.533713810716624	0.406745185510107	0.665335873843634	0.70928613500287	0.725295329486925	0.405991970696909	0.616036214475192	0.697306073336915	1.04404118759362	0.812151684085037	0.689529928623128
IKBKG	0.686382688450141	0.501303471696276	0.607643079204633	0.640322662289711	0.730750085129954	0.49098981720796	0.389087183033266	0.494061374477665	0.738190496486155	0.594464788470521	0.884776325995607
GAB3	0.107168930015557	0.26542087456438	0.0384331666965049	0.137593353180287	0.200014571538485	0.170054293400668	0.108620585590292	0.172329402520558	0.100189673172342	0.227263399875795	0.343533065112043
DKC1	0.775512041333388	0.457209350913812	0.706828706147394	0.527376335562582	0.727458920559184	0.641936348031026	0.51245353078552	0.552482793631003	0.559289859286338	0.580384421673436	0.660763714964387
MPP1	0.0812992181881124	0.196368463657225	0.285976407425719	0.45848221562311	0.360275884455093	0.158948882596203	0.103221159985735	0.240699228368117	0.0506209941544461	0.0201581332636391	0.0510334050414404
F8	0.0275858604310818	0.048671560843823	0.0472773620967001	0.0364753959011996	0.0483345602620793	0.0461955866955754	0.0210777256718764	0.0463413798166064	0.0305538280133157	0.0279151607958889	0.0293256067727624
F8A1	0.0890785280147605	0.0628524205164849	0.0511495782976507	0.0815111878302058	0.108717930249864	0.0349014977976555	0.0359056025892164	0.0340607148609333	0.0620696462430664	0.0722227224632389	0.0485946062789236
FUNDC2	0.919893885344858	0.651267440477344	1.23228222641675	0.75156336165333	0.969831799534656	0.776388235029181	0.79907982277952	0.69308594771058	0.817864783783668	0.836345790109896	0.795654747590671
CMC4	0.0257511913826184	0	0.0492538587261559	0.0081967729822707	0.0433914050996835	0.0349117751477783	0.0871133397694371	0.0889277778290012	0.0194988163716737	0.0552136220266281	0.0764470679640676
BRCC3	0.305462031816622	0.28507734666042	0.367044683535776	0.225172451400595	0.431948722002926	0.257012042814454	0.167553005073547	0.218424353009061	0.239330770581736	0.264724647409853	0.281543348436178
VBP1	1.3303573409285	0.952924238242274	1.48151120768379	1.01053190316273	1.61156433740586	1.21704048676703	1.01545533056967	1.02289733216261	1.22690483917571	1.20728977430034	1.28295643258246
RAB39B	0.405904987474062	0.450303350704052	0.135729756342453	0.312029825281585	0.392247268858606	0.236409061623625	0.339044045384142	0.274514023626024	0.397167230768536	0.326330500198351	0.376537543435364
TMLHE	0.127332367937399	0.158585758268139	0.180551511583495	0.150442966917111	0.11837196939623	0.197835731520505	0.103079883229871	0.141436092219651	0.0799620410699724	0.0934372900157871	0.0884937568601214
VAMP7	0.392923210320057	0.456148759014097	0.562269034732081	0.50873320494356	0.629762258101926	0.520014545277816	0.458473429124766	0.482132241537055	0.619184997120935	0.627775987974408	0.461282045163094
IL9R	0.251693401060978	0.321151354077453	0.0851138752158051	0.105819008737422	0.153718456192872	0.0896739426798976	0.223830090243637	0.17045943840559	0.948510020891655	0.720603513872671	0.37600284549136
ZNF596	0.0903562571371661	0.0678975032934613	0.101032279440796	0.0630996395221895	0.0759878185010658	0.0788759319349792	0.0689851073893805	0.0734546491219437	0.0338929182198798	0.0126921674672891	0.0649186091254213
FBXO25	0.157196010529686	0.259657452564621	0.305063719004086	0.202515364743638	0.200362203502384	0.162085511885948	0.133251758799864	0.175101467535953	0.202412604148709	0.255063395059526	0.183245591444604
ERICH1	0.565482667579616	0.381429843741839	0.453453575664953	0.449640654417991	0.467599355288478	0.306632869123632	0.275447555541526	0.442637056844076	0.504679088162639	0.368598699582154	0.332195193445964
CLN8	0.278773082951628	0.245351054891161	0.332548083098044	0.299929108071702	0.321737666674033	0.179126808252771	0.18066145396838	0.214697784422466	0.462089849511478	0.149542023425961	0.167472219866867
ARHGEF10	0.00920574461742064	0.0236974917979598	0.126363385338477	0.0324041061009195	0.0364840780981654	0.0372807790007788	0.0447398452764251	0.0188225291661959	0.00537988341018845	0	0
MYOM2	0.0901315108163199	0.0351194354488202	0.0202126971033238	0.0298632829470654	0.0985257567609881	0.0212648748773866	0.10151174409019	0.0265130717721184	0.00282663478920015	0	0.0466357722725756
MCPH1	0.399808339303537	0.116825466055704	0.206360790215865	0.27949166311587	0.254218865911649	0.204080212444158	0.180524973721446	0.234839162636637	0.214710670817797	0.276581269196905	0.247653666684383
MCPH1-AS1	0.00959765144058936	0	0	0.0261939688924608	0.00460595419513502	0.00493492552397381	0	0.00251133582723072	0	0	0
AGPAT5	0.928067815785885	0.431339297835451	0.378464919085635	0.426804074497568	0.405719303263946	0.336718194875984	0.223164311420779	0.421186727623334	0.339856963853555	0.602345976303772	0.45513135654951
FAM66B	0.028202300453656	0	0.157731434803369	0.0267358532474204	0.0253976831055772	0.0252529426397613	0.00657918359531672	0.0180998375315282	0.0160001488653139	0	0.00516386338107238
FAM85B	0.0289105950552789	0	0	0	0.00959758945120133	0.00977626131579322	0	0.00853863050343798	0.00863655754668254	0	0
MFHAS1	0.345745285583924	0.38008445877801	0.375820213494741	0.377852926359733	0.797109503940569	0.384752623910359	0.629886540791597	0.351468735910366	0.359535619612763	0.662493718886983	0.929607194827626
ERI1	0.281075841345931	0.203909493045719	0.251134592326592	0.200289532024024	0.283083535615137	0.214727862575248	0.198443786857218	0.341984230137818	0.253720520898425	0.210087825519179	0.268601486464294
PPP1R3B	0.0877025572346415	0.143427713690453	0.503623332940403	0.120275909370003	0.0879456470048221	0.180736570733504	0.0971281735312414	0.131325125488673	0.131845439095162	0.130312226739182	0.0360253756764476
TNKS	0.257808402831235	0.223811178383418	0.307585917354022	0.226213354031125	0.212849363514528	0.239307783514999	0.204599370370578	0.231482714809554	0.178971256902905	0.159555231552917	0.201219619752987
MSRA	0.239320799606741	0.231735035479296	0.234929291904039	0.316758942078733	0.421682677044212	0.33097612608488	0.225290055230907	0.346969285358656	0.257747848828975	0.106754469150066	0.122577199124777
PINX1	0.129080716778756	0.0537268777669081	0.221074134160298	0.0921926740323368	0.0772391510508526	0.0656485023936	0.124931262976262	0.115667421770925	0.115306298288875	0.107603132606362	0.128534446019096
XKR6	0.0343754458697682	0.020108060048197	0.00912848889057676	0.0163747812645366	0.0201658566741512	0.0355154649165651	0.0292899340625801	0.035984082205819	0.0176120683789255	0.0233836354674641	0.0245807042845658
AF131216.1	0.00772078993766153	0	0.0139604708533839	0.00674934638973855	0.0123359775149887	0.0076928126987337	0	0.00488197892428211	0.00467756498965054	0	0.00448047619843278
MTMR9	0.317098290092456	0.322205332230965	0.288814486958976	0.321355328720866	0.308485450053332	0.203190898524662	0.228025142798974	0.221346066102119	0.23062523050661	0.197965591578056	0.218183092691739
FAM167A	0.0346051130306729	0.0968549765671591	0.269708670915901	0.0674821474740598	0.230339874198853	0.0804061966706236	0.0292513223094188	0.103598900489803	0.0743766270581046	0.0692442412572089	0.0782845515483327
